Distributor_code,Store_code,lattitude,longitude
A101,P2530,26.48606833,85.56680999
A101,P2531,26.45882,85.51191833
A101,P2532,26.45880763,85.51191997
A101,P2533,27.45880468,86.51190709
A101,P2534,26.45880833,85.511905
A101,P2535,26.45879999,85.51190333
A101,P2536,26.45881666,85.51192833
A101,P2537,26.45881166,85.51192833
A101,P2538,27.45882666,86.5119
A101,P2539,27.45879959,86.5118892
A101,P2540,26.58246098,85.50654732
A101,P2541,26.58791333,85.48077166
A101,P2542,27.5879921,86.4808867
A101,P2543,27.58823833,86.48101666
A101,P2544,26.58888833,85.48110999
A101,P2545,26.58822666,85.48096833
A101,P2546,26.58802333,85.48091666
A101,P2547,26.58984522,85.48177094
A101,P2548,27.58983065,86.48175265
A101,P2549,27.56633384,86.5190322
A101,P2550,27.58624938,86.502972
A101,P2551,27.56624859,86.51936964
A101,P2552,26.58545641,85.50377528
A101,P2553,27.56622642,86.51929346
A101,P2554,26.5862003,85.5030538
A101,P2555,27.58793666,86.48088166
A101,P3323,26.585116,85.539529
A101,P6102,27.580895,86.497357
A101,P2278,27.584757,86.5402
A101,P2284,27.470532,86.643568
A101,P2291,26.530153,85.51739
A101,P6655,27.581121,86.497647
A101,P3006,27.564675,86.414388
A101,P3007,26.56619762,85.51923331
A101,P3008,27.56621897,86.51922528
A101,P3009,26.476324,85.600918
A101,P3010,26.562023,85.384318
A101,P3011,26.502901,85.579701
A101,P6876,26.579678,85.49799
A101,P6653,26.477438,85.601239
A101,P3326,27.364667,86.625853
A101,P6652,26.468462,85.62485
A101,P6874,26.579316,85.497888
A101,P1450,27.57926,86.498112
A101,P3261,27.44322,86.6426
A101,P3262,26.57991,85.497692
A101,P3285,27.577315,86.500695
A101,8P169,27.581245,86.50776333
A101,P1348,26.45880678,85.51191511
A101,P1399,27.58776833,86.480405
A101,5P709,26.45879368,85.51192395
A101,5P710,27.45878629,86.51190204
A101,5P711,27.587785,86.48042166
A101,5P712,26.45879809,85.51189385
A101,5P713,26.45880392,85.5119237
A101,5P714,26.45880969,85.51190267
A101,5P716,26.45878514,85.51191025
A101,5P717,26.45878876,85.51191392
A101,5P718,26.45877799,85.51190311
A101,5P719,27.45880164,86.51190136
A101,5P720,27.45879555,86.51191326
A101,5P721,27.45876273,86.51190457
A101,P2344,26.593123,85.480818
A101,5P722,27.45881422,86.51191532
A101,5P723,26.4587968,85.51190549
A101,P2037,26.46354036,85.53134092
A101,P5562,27.4635144,86.5314599
A101,P7284,27.56614375,86.51929066
A101,P7393,26.5758361,85.51303961
A101,P7394,27.60080729,86.49288869
A101,P2345,26.402092,85.606507
A101,P7427,26.56582333,85.52013333
A101,P7444,26.56582666,85.520135
A101,P7474,26.57395007,85.51503076
A101,P7481,26.56618898,85.51928502
A101,P7494,27.56618265,86.51930527
A101,P7499,26.60077846,85.49290352
A101,P7515,27.56602723,86.51920996
A101,P1908,26.540627,85.554022
A101,P7821,27.56192062,86.52314201
A101,P7823,27.56185066,86.5230934
A101,P7829,27.57944631,86.50952432
A101,P7830,27.56639763,86.51934048
A101,P8355,27.610477,86.534004
A101,P8356,26.580595,85.49807
A101,P8357,26.515901,85.294295
A101,P8358,26.488746,85.507925
A101,P8359,27.468796,86.50783
A101,P8360,26.36515499,85.62586333
A101,P8361,27.36533499,86.62589
A101,P8362,26.36477166,85.62567499
A101,P8363,27.364585,86.62571833
A101,P8364,27.36368,86.62549833
A101,P8365,26.36347166,85.62558666
A101,P8366,26.36349,85.625545
A101,P8367,26.36219499,85.62528833
A101,P8368,27.36409666,86.625605
A101,P8369,27.36421499,86.62566833
A101,P8370,27.36471833,86.625995
A101,P8371,26.36486333,85.62567499
A101,P8372,27.36118166,86.62556333
A101,P8373,26.35920333,85.625415
A101,P8374,27.49636666,86.58566666
A101,P8375,26.486365,85.566875
A101,P8376,26.48590166,85.56688
A101,P8377,26.48572166,85.56686999
A101,P8378,26.50259833,85.57965833
A101,P8379,27.54538333,86.54284
A101,P8380,27.55126499,86.53677166
A101,P8381,27.56182666,86.52346
A101,P8382,26.55897166,85.52226833
A101,P8383,27.55885166,86.52245333
A101,P8384,27.55888666,86.52249666
A101,P8385,26.56017333,85.52127333
A101,P8386,26.56022166,85.52137166
A101,P8387,27.56169166,86.52304166
A101,P8388,26.56183499,85.52344
A101,P8389,26.56169666,85.52356
A101,P8390,27.561905,86.52342333
A101,P8391,27.56193166,86.52338
A101,P8392,26.56224833,85.52338333
A101,P8393,27.56263666,86.52380666
A101,P8394,27.56289166,86.52388
A101,P8395,26.56368333,85.52442
A101,P8396,27.564145,86.524845
A101,P8397,26.56409666,85.52485333
A101,P8398,26.56559166,85.52601333
A101,P8399,27.5657,86.52604166
A101,P7847,27.5661431,86.51932559
A101,P8400,27.568105,86.527385
A101,P8401,27.56800833,86.52751333
A101,P8402,27.56847499,86.52789333
A101,P8403,27.56696499,86.52638666
A101,P8404,26.586875,85.47246333
A101,P8405,27.58701,86.48146666
A101,P8406,27.58662166,86.48145833
A101,P8407,26.58621166,85.48126666
A101,P8408,26.58611166,85.48121333
A101,P8409,26.58579333,85.48297333
A101,P8410,27.5778703,86.5063419
A101,P8411,27.57651166,86.49623
A101,P8412,26.57989,85.496475
A101,P8413,27.58054499,86.49702166
A101,P8414,27.46410333,86.52942666
A101,P8415,27.46349333,86.53132
A101,P8416,27.4623287,86.5325259
A101,P8417,26.46175166,85.53253
A101,P8418,26.46194833,85.53220833
A101,P8419,26.46195999,85.53226166
A101,P8420,27.46183166,86.53205333
A101,P8421,27.46186499,86.53217166
A101,P8422,26.46171333,85.53251666
A101,P8423,27.46214333,86.53249333
A101,P8424,27.46204333,86.53230666
A101,P8425,26.53080999,85.51710833
A101,P8427,26.56986333,85.51740999
A101,P8428,27.56989,86.517945
A101,P8429,27.56993833,86.517925
A101,P8430,26.57958333,85.51064333
A101,P8431,26.57968,85.51058666
A101,P8432,27.58287666,86.50640833
A101,P8433,27.58130333,86.50778333
A101,P8434,26.57903333,85.51008166
A101,P8435,26.416714,85.399265
A101,P8436,27.57979,86.496744
A101,P8437,27.458031,86.421605
A101,P8438,26.515901,85.294301
A101,P8439,26.446151,85.470221
A101,P8440,26.483104,85.461528
A101,P8441,27.556185,86.385171
A101,P8442,26.493382,85.509106
A101,P8443,27.558329,86.397806
A101,P8444,27.568242,86.448102
A101,P8445,27.452871,86.416682
A101,P8446,26.58054833,85.49706666
A101,P8447,26.58477833,85.50463833
A101,P8448,27.54094166,86.55420166
A101,P8449,26.53834666,85.553365
A101,P8450,26.51207499,85.573305
A101,P8451,27.70407833,86.48226
A101,P8452,27.56475499,86.52105333
A101,P8453,26.56476666,85.521
A101,P8454,27.56475166,86.52113
A101,P8455,27.70331499,86.48063333
A101,P8456,27.70333166,86.48064833
A101,P8457,27.70333333,86.48064
A101,P8458,26.70333833,85.480645
A101,P8459,27.70332833,86.48065
A101,P8460,27.572685,86.51985333
A101,P8461,26.58075833,85.51142333
A101,P8462,26.58999166,85.50896833
A101,P8463,27.58878666,86.50829833
A101,P8464,26.59003666,85.50272833
A101,P8465,26.59338499,85.50442833
A101,P8466,26.594115,85.50173
A101,P8467,27.60174333,86.49559166
A101,P8468,26.60176166,85.49559333
A101,P8469,27.60178666,86.49561333
A101,P8470,26.60081908,85.49289991
A101,P8471,26.58623599,85.50298621
A101,P8472,26.59985481,85.49388469
A101,P8473,26.60083242,85.49285608
A101,P8474,26.65669676,85.40872377
A101,P8475,26.70353166,85.48233333
A101,P8476,26.70341999,85.48059166
A101,P8477,26.70297166,85.48084333
A101,P8478,27.70355499,86.48236833
A101,P8479,26.70356,85.48234166
A101,P8480,27.60083522,86.49287645
A101,P8481,27.60075777,86.49282434
A101,P8482,26.59728913,85.49347678
A101,P8483,26.5879387,85.4806705
A101,P8484,27.58792353,86.48073073
A101,P8485,26.59705,85.49569333
A101,P8486,27.58792075,86.48068332
A101,P8487,26.56639227,85.51931981
A101,88P96,27.59016666,86.50899333
A101,10182,27.8084586,86.5208287
A101,10183,27.80922333,86.52154666
A101,10184,26.80923499,85.52155833
A101,10185,26.79911833,85.52285333
A101,10186,26.79781166,85.52361833
A101,10187,27.79717833,86.52417666
A101,10265,26.65194166,85.532965
A101,10266,27.6512979,86.5432805
A101,10267,26.65349666,85.545045
A101,10268,27.653775,86.54515
A101,10269,26.65375333,85.54520666
A101,10270,27.65413166,86.54549
A101,10271,26.65430166,85.54562166
A101,10272,27.65433833,86.54563666
A101,10273,27.65509833,86.54612833
A101,10274,26.65798166,85.54672666
A101,10275,27.67884666,86.55435166
A101,10276,26.678755,85.55286
A101,10277,26.67909333,85.55228666
A101,10278,27.67899166,86.55236833
A101,10279,26.67901999,85.55235833
A101,10280,26.679835,85.55254666
A101,10281,26.681285,85.55373
A101,10282,26.68216999,85.55377666
A101,10283,26.681825,85.55185833
A101,10284,26.67908333,85.55232499
A101,P1000,26.807825,85.52133
A101,P1001,27.807995,86.52138833
A101,P1002,27.80785075,86.52130802
A101,P1003,27.80810666,86.52099166
A101,P1004,27.80797999,86.52129666
A101,P1005,27.80788203,86.52128861
A101,P1006,27.80798318,86.521061
A101,P1007,26.80835375,85.52165138
A101,P1008,27.807985,86.521305
A101,P1009,26.80782166,85.52132166
A101,P1010,26.59018021,85.50981546
A101,P1011,26.5901312,85.50974643
A101,P1012,26.59006542,85.50970951
A101,P1013,27.59015523,86.50973161
A101,P1014,27.5902776,86.5096025
A101,P1015,27.59009802,86.50984569
A101,P1016,27.5900735,86.50978462
A101,P1017,26.59018241,85.50977799
A101,P1018,27.59012378,86.50982117
A101,P1019,26.59018241,85.50977799
A101,P1020,27.8462244,86.578557
A101,P1021,27.59023838,86.50971862
A101,P1022,27.59014743,86.50980339
A101,P1023,26.84624666,85.57862833
A101,P1024,27.84629262,86.57928404
A101,P1025,27.84626999,86.579295
A101,P1026,27.59012198,86.50984023
A101,P1027,27.59017656,86.50977076
A101,P1028,27.84629666,86.57875333
A101,P7282,26.738983,85.5485978
A101,P7283,26.73895046,85.54869616
A101,P1029,27.5901416,86.5091636
A101,P7323,26.738845,85.54861
A101,P7517,27.73885694,86.54864298
A101,P3299,26.8461741,85.5781425
A101,P3305,26.59019166,85.508985
A101,P7864,26.73898833,85.54861
A101,P3382,26.5898158,85.5095087
A101,P7279,27.73891709,86.54867214
A101,P7280,26.73883666,85.54857833
A101,P7281,27.738935,86.54868
A101,P7317,27.73891929,86.54862629
A101,P1094,26.5901715,85.50980725
A101,8P153,26.59017666,85.50902666
A101,8P159,26.59024666,85.50904666
A101,P1837,26.5901416,85.5091636
A101,8P212,26.59019999,85.50906333
A101,P3400,27.80783833,86.52096833
A101,8P222,27.59012166,86.509125
A101,8P442,26.59019666,85.50905166
A101,8P444,26.5897411,85.5095615
A101,8P451,27.59033166,86.50908666
A101,P7235,27.59017048,86.50979642
A101,P8257,26.590132,85.50959043
A101,P7321,27.73909278,86.54881931
A101,P7335,27.59019507,86.50967411
A101,P7337,27.738895,86.54862
A101,P7338,26.73901833,85.548565
A101,P7341,26.73875348,85.5486684
A101,P7345,27.5898158,86.5095087
A101,P7356,27.8463455,86.5790166
A101,P7362,27.84627333,86.57915833
A101,P7405,26.59016141,85.50974049
A101,P7406,26.59011887,85.50979198
A101,P7409,27.589965,86.50941166
A101,P7436,26.73882666,85.54867166
A101,P7462,27.73888166,86.54861166
A101,P7511,27.73899666,86.54863666
A101,P7415,26.59038833,85.50938333
A101,P7416,27.59024499,86.50899166
A101,P7420,27.59022333,86.50905499
A101,P7425,26.59024333,85.50901333
A101,P7428,26.590195,85.50907333
A101,P7429,26.5902109,85.50970771
A101,P7431,26.59022166,85.50899
A101,P7433,26.80772166,85.52149166
A101,P7435,26.5899243,85.5093253
A101,P7437,27.5898158,86.5095087
A101,P7447,26.59018333,85.50911333
A101,P7453,26.59016228,85.50979367
A101,P7454,26.59023833,85.50900833
A101,P7463,27.590435,86.50905666
A101,P7473,26.59022166,85.50897
A101,P7855,27.56621666,86.51928833
A101,P7484,27.59011166,86.50911666
A101,P7485,26.5901416,85.5091636
A101,P7489,26.84624301,85.5792995
A101,P7491,26.590165,85.50912333
A101,P7501,27.5901254,86.50979448
A101,P7516,27.59043833,86.50907333
A101,P7518,26.59043833,85.50907333
A101,P7520,26.59013147,85.50982431
A101,P7522,27.5899243,86.5093253
A101,P7524,26.59024833,85.509025
A101,P7819,26.807865,85.52127999
A101,P7832,26.80786465,85.52131338
A101,P7842,27.73894196,86.54864163
A101,P7858,26.80769337,85.52158402
A101,P7863,26.73879833,85.54858333
A101,P7865,26.80784499,85.52130666
A101,P7872,26.80841586,85.52183303
A101,P7885,27.80784333,86.52077666
A101,P7897,27.59045333,86.50909
A101,P8010,27.73896333,86.54858666
A101,P8018,27.80837079,86.52163716
A101,P8021,26.80788,85.52131333
A101,P8045,27.80785363,86.52128181
A101,5P686,27.59017166,86.50900833
A101,5P749,26.59016274,85.50975036
A101,5P772,26.59021666,85.50897833
A101,P3389,27.84623333,86.57932833
A101,P3344,26.590475,85.50906
A101,P3349,26.59016845,85.50973468
A101,P3354,26.59021333,85.509105
A101,P3356,27.846183,86.57815
A101,P3381,27.59016655,86.50977937
A101,P3401,26.84638166,85.57940851
A101,P3407,26.59010104,85.50978352
A101,P3418,26.59011156,85.50961793
A101,P3430,26.590275,85.50914666
A101,P3469,27.8462235,86.5793583
A101,P3475,27.5901089,86.5097685
A101,P3961,26.59017333,85.50902333
A101,P3962,27.5901089,86.5097685
A101,P4140,27.738895,86.54857166
A101,P5557,26.7357791,85.54903754
A101,P5559,27.84656833,86.57942833
A101,P5617,26.59022333,85.50908333
A101,P5678,26.59011762,85.50978049
A101,P6265,27.59026333,86.50905499
A101,P6269,26.590435,85.50907333
A101,P6416,26.5901089,85.5097685
A101,P6417,26.59015666,85.50900333
A101,P6419,27.84633096,86.57928835
A101,P6420,27.59016666,86.50908166
A101,P1044,27.59016333,86.50899666
A101,P1088,26.590135,85.50910166
A101,P1092,26.59021666,85.50900833
A101,P1289,26.59020401,85.50978146
A101,P3405,27.59018499,86.50909
A101,P3411,27.8463455,86.5790166
A101,5P715,26.59019666,85.50911166
A101,8P482,26.59015666,85.50919
A101,8P331,26.8462628,85.5789614
A101,P8243,26.84627993,85.57931423
A101,P8247,27.5898158,86.5095087
A101,P7219,27.59022,86.50898333
A101,P7319,26.59013666,85.50911833
A101,P7322,27.84632632,86.57934457
A101,P7364,27.590205,86.50903333
A101,P7365,26.59022083,85.5096592
A101,P7367,26.84622499,85.57934333
A101,P7369,27.84621499,86.57936833
A101,P7400,26.59015666,85.50906
A101,P7407,27.59025833,86.50910833
A101,P7408,27.59015833,86.50911166
A101,P7458,26.84620833,85.579285
A101,P7472,27.84105949,86.56622696
A101,P7475,27.84631679,86.57883497
A101,P7478,26.84624005,85.57931247
A101,P7483,26.5898158,85.5095087
A101,P7496,26.5901416,85.5091636
A101,P7514,26.59020063,85.50976864
A101,P7846,27.5899636,86.5093052
A101,P7861,26.59005666,85.50910333
A101,P8278,27.59011821,86.50979171
A101,P8279,27.59017333,86.50905833
A101,P8011,27.5901992,86.5096226
A101,P8281,27.59013248,86.50981168
A101,P8282,27.59019666,86.50905666
A101,P8283,26.5901693,85.50970049
A101,P8285,26.59015247,85.50977909
A101,P8286,27.59044666,86.50905666
A101,P8287,27.59010999,86.50914333
A101,P8291,27.59013067,86.50976715
A101,P8292,26.59023646,85.50973879
A101,P8298,26.59018833,85.50915
A101,P8299,27.59012114,86.50981922
A101,P8300,27.5900987,86.5092396
A101,P8301,26.59021,85.50908333
A101,P8303,27.59014034,86.50979408
A101,P8305,27.59020666,86.50912
A101,P8307,26.59016333,85.50911666
A101,P8310,27.59015681,86.50978702
A101,P8311,26.5901089,85.5095615
A101,P8312,26.59012089,85.50980285
A101,P8313,27.59016612,86.50976884
A101,P8314,26.59016811,85.50974218
A101,P8315,27.59016589,86.50973988
A101,P8316,27.59026666,86.50910333
A101,P8323,26.59015127,85.50968046
A101,P8324,27.58997369,86.50984417
A101,P8331,27.59016811,86.50974218
A101,P8332,27.59018833,86.50908166
A101,P8333,27.59021914,86.50972878
A101,P8334,26.84831166,85.58068499
A101,P8335,27.84865,86.58098166
A101,P8336,26.84623,85.57935666
A101,P8337,27.84623333,86.57933833
A101,P1387,26.59048333,85.50909666
A101,5P698,26.84108624,85.56623829
A101,P2880,26.5898158,85.5095087
A101,P3355,26.84122,85.56650166
A101,P3361,26.73880685,85.54862138
A101,P3362,26.84614333,85.57933833
A101,P3391,27.59016999,86.50906
A101,P3953,26.59012333,85.50907166
A101,P4124,26.59025666,85.50901166
A101,P5679,26.846155,85.57932833
A101,P6101,27.7387347,86.5486324
A101,P6418,26.59011743,85.50981602
A101,3P923,27.59008694,86.50979729
A101,3P924,27.8410799,86.56622944
A101,3P927,27.841065,86.56621833
A101,3P930,26.84617666,85.57865833
A101,3P931,26.84097707,85.56631979
A101,3P932,26.84111467,85.56624793
A101,3P933,27.84102666,86.56620999
A101,3P935,26.84114166,85.56647
A101,3P937,26.84102793,85.56619967
A101,3P938,26.841115,85.56626499
A101,3P942,26.73893115,85.54863973
A101,3P943,26.59012242,85.50984109
A101,3P944,27.73892347,86.54865257
A101,3P948,27.59007188,86.50979167
A101,3P965,27.84625833,86.57875833
A101,3P966,27.84620833,86.579285
A101,3P967,27.5901045,86.50984286
A101,3P970,26.84622059,85.5793565
A101,3P971,26.84630261,85.57915837
A101,3P972,27.84631333,86.578785
A101,3P973,26.8462701,85.578415
A101,3P974,26.59008694,85.50979729
A101,3P976,26.59023166,85.509095
A101,3P977,26.84598,85.57936333
A101,3P978,26.846265,85.57933333
A101,3P980,27.73580499,86.54896
A101,3P990,27.84629919,86.57882299
A101,3P880,26.84609833,85.57933
A101,3P882,27.84620999,86.57931833
A101,P8349,26.691952,85.536808
A101,10129,26.689219,85.523758
A101,10122,27.445987,86.382234
A101,10123,26.445949,85.382169
A101,10124,26.802485,85.549325
A101,P8348,26.671722,85.523648
A101,P6872,27.783929,86.56164
A101,10130,26.699019,85.544923
A101,10132,26.697766,85.546974
A101,10133,26.666756,85.530932
A101,10134,27.445932,86.382158
A101,10136,27.607718,86.527814
A101,10137,26.651499,85.532346
A101,10143,27.588624,86.485382
A101,10144,27.609306,86.530237
A101,10147,27.788296,86.595
A101,10148,26.445884,85.382224
A101,10149,27.151723,86.392051
A101,1P602,27.445925,86.382206
A101,1P613,26.739396,85.548265
A101,1P654,27.758365,86.523867
A101,P9136,26.445913,85.382219
A101,P1887,26.68997,85.539441
A101,P6879,26.802439,85.548377
A101,P7130,27.808168,86.521643
A101,P1331,26.814074,85.519681
A101,P1332,26.753974,85.57966
A101,P1333,27.816435,86.578552
A101,P1334,27.757471,86.378643
A101,P1337,27.731048,86.403589
A101,P1339,27.445936,86.382261
A101,P3292,27.795791,86.564148
A101,P7873,27.5661852,86.51929997
A101,P6648,27.151692,86.392053
A101,P2273,26.445867,85.382206
A101,P2277,26.771199,85.558618
A101,P3302,27.811601,86.538269
A101,P3303,26.445889,85.382161
A101,P3304,27.445974,86.382221
A101,P7260,27.445917,86.382202
A101,P7378,26.445907,85.382182
A101,P2597,27.795874,86.563725
A101,P8340,26.651074,85.54371
A101,P8341,27.829382,86.574611
A101,P8342,26.78861,85.594895
A101,3P981,26.70545,85.535136
A101,3P983,26.445956,85.382138
A101,3P984,27.445936,86.382163
A101,3P986,27.151794,86.391985
A101,3P987,26.609238,85.530186
A101,3P988,26.44588,85.38225
A101,3P989,27.658375,86.535277
A101,P7889,27.57914955,86.50955695
A101,P7890,27.56180585,86.52307447
A101,P9087,26.499641,85.40156
A101,P9088,27.562468,86.480526
A101,P9090,27.771633,86.558011
A101,P9093,26.766888,85.53454
A101,P9094,26.745426,85.568841
A101,P7892,27.56618338,86.51923058
A101,P7893,26.56619795,85.51930802
A101,P7895,26.56623383,85.51919841
A101,P2628,26.58983369,85.48177289
A101,P2629,26.58793509,85.48069572
A101,P2630,26.58792419,85.48073687
A101,P2631,27.58597369,86.48274178
A101,P2632,26.58982987,85.4817593
A101,P2633,27.58983343,86.48175442
3703,0625A,28.56317635,77.15245716
3703,60750,29.5602709,78.2104265
3703,60727,29.55447223,78.18230996
3703,1224A,29.5593143,78.1815302
3703,62804,29.56839338,78.17237308
3703,80679,29.56602565,78.17649101
3703,60756,29.557625,78.2026556
3703,60749,29.55888191,78.17122355
3703,60721,29.5486381,78.167266
3703,80501,29.56077849,78.15991022
3703,60805,28.5749712,77.1756982
3703,60755,29.56815053,78.167942
3703,60744,28.5648331,77.1743087
3703,80414,28.57271999,77.16725833
3703,3070A,28.5643484,77.1877631
3703,80502,29.5183842,78.1580937
4206,P5842,10.21309666,76.17512666
4206,P5852,10.21315,76.17510833
4206,P5862,11.213175,77.17526833
4206,P5867,10.21309999,76.175645
4206,P5872,11.213165,77.17521
4206,P5882,10.21321166,76.17514833
4206,P5917,10.21117,76.182935
4206,P5922,10.21320333,76.17518666
4206,P5927,10.21319166,76.17519833
4206,P5932,11.21318333,77.17523666
4206,P5937,11.21117,77.182935
4206,P5942,10.19749333,76.20091833
4206,P5947,10.21320166,76.17515333
4206,P5957,11.21317833,77.17522333
4206,P5962,10.21310166,76.17518666
4206,P5972,10.1424595,76.2488171
4206,P5982,10.213155,76.17520166
4206,P5987,10.1457389,76.2455583
4206,P5997,11.21336333,77.175415
4206,P6002,11.2202,77.158785
4206,P6012,11.14448166,77.24936
4206,P6017,11.21972833,77.18441666
4206,P6037,11.21961999,77.18439166
4206,P6042,11.21314,77.17524499
4206,P6057,11.21332333,77.175225
4206,P6062,11.194511,77.171249
4206,P6067,11.21037833,77.20493166
4206,P6072,11.19680333,77.17026333
4206,P6078,11.18855999,77.21738833
4206,P6088,11.28162588,77.21303633
4206,P6093,11.18795833,77.24649666
4206,P6098,10.2106,76.18332833
4206,P6105,11.2190242,77.1843512
4206,P6110,11.2197,77.184435
4206,P6115,10.263125,76.16839333
4206,P6120,10.21117,76.182935
4206,P6125,10.21319666,76.17514833
4206,P6130,11.24850833,77.18798333
4206,P6135,10.18846083,76.21684418
4206,P6140,10.20380833,76.28168166
4206,P6145,10.170215,76.24105333
4206,P6150,10.21968045,76.18445592
4206,P6155,10.1649732,76.2426829
4206,P6160,10.219475,76.18437999
4206,P6165,10.21956333,76.18437833
4206,P6170,10.21948,76.18423
4206,P6180,10.21312666,76.17522666
4206,P6185,10.18235166,76.18714833
4206,P6190,11.1175854,77.2001961
4206,P6195,10.21316166,76.17525166
4206,P6200,10.21827666,76.185315
4206,P6205,11.21948,77.18472333
4206,P6210,11.29070333,77.16685833
4206,P6239,10.22566379,76.19929005
4206,P6245,11.1707988,77.1776536
4206,P6266,11.2093726,77.2962216
4206,P6271,11.24026333,77.26545166
4206,P6276,11.24013166,77.26323333
4206,P6286,11.2159244,77.2387945
A5A1,P1440,27.239144,75.24874
A5A1,P1842,26.21620954,73.75259057
A5A1,P1771,27.21287113,74.75045971
A5A1,6P493,26.137401,73.743806
A5A1,P1843,26.20666935,73.74060513
A5A1,P1818,26.21621016,73.75258496
A5A1,P1821,27.21619691,74.7525928
A5A1,P1822,26.21620154,73.75258732
A5A1,P1823,27.21620929,74.75262017
A5A1,P1856,27.19481785,74.72222056
A5A1,P1857,27.19481915,74.72222495
A5A1,P1858,26.2066688,73.74059312
A5A1,P1859,27.19482874,74.72222065
A5A1,P1860,27.1948193,74.72221706
A5A1,6P494,26.120992,73.686189
A5A1,P1744,27.21280579,74.7504903
A5A1,P1864,27.20667874,74.74059932
A5A1,P1865,26.20666157,73.74060386
A5A1,P1866,26.20666644,73.74060935
A5A1,P1867,26.19482554,73.72221771
A5A1,P1870,27.20667467,74.74061102
A5A1,P1871,26.19480605,73.72221929
A5A1,P1873,26.19483277,73.72221746
A5A1,P1442,26.057654,73.731331
A5A1,P1880,27.20666718,74.74059618
A5A1,P1472,26.19484056,73.72221537
A5A1,P1462,26.279689,73.60889
A5A1,P1473,26.19482799,73.72221278
A5A1,P1474,27.19482589,74.72221982
A5A1,P1475,26.19480926,73.72221026
A5A1,P1476,27.19484417,74.72221051
A5A1,P1477,26.19484425,73.72219935
A5A1,P1478,26.19480879,73.72223113
A5A1,P1479,26.19482846,73.72220147
A5A1,P1881,27.20667397,74.74060636
A5A1,P1480,27.19485347,74.72222837
A5A1,P1481,27.19483004,74.72220691
A5A1,P1463,27.215753,74.677611
A5A1,P1482,26.19480171,73.72220842
A5A1,P1483,26.19480942,73.72223976
A5A1,P1484,27.19481592,74.72218998
A5A1,P1485,26.19480775,73.72221261
A5A1,P1486,26.19481948,73.72220121
A5A1,P1882,26.19481265,73.72220993
A5A1,P1847,26.20665481,73.7406005
A5A1,P1848,26.20667194,73.7405957
A5A1,P1849,27.20666398,74.74057983
A5A1,P1850,26.19482651,73.72221322
A5A1,P1464,26.270223,73.318824
A5A1,P1851,26.19482053,73.7222201
A5A1,P1852,27.19480686,74.72221356
A5A1,P1895,27.20665889,74.74060484
A5A1,P1896,27.20666399,74.74059486
A5A1,P1897,27.2162041,74.75258071
A5A1,P1972,27.17861154,74.70634051
A5A1,P1752,26.21277884,73.75049147
A5A1,P4300,27.18245802,74.70623645
A5A1,P4305,26.18157947,73.70593344
A5A1,P1603,27.053658,74.473162
A5A1,P4310,26.18165101,73.70583398
A5A1,P4315,27.18186806,74.70596496
A5A1,P4325,26.18146356,73.71283432
A5A1,P4330,26.18186928,73.71046003
A5A1,P4335,27.18197377,74.71004061
A5A1,P4340,27.1820493,74.70939488
A5A1,P4345,26.18194433,73.70910433
A5A1,P4350,26.18209379,73.70907433
A5A1,P4355,27.18209379,74.70907433
A5A1,P1604,27.186652,74.414375
A5A1,P4360,26.18208687,73.70865692
A5A1,P4365,27.18208687,74.70865692
A5A1,P4370,27.18207275,74.70801914
A5A1,P4375,27.18218324,74.70787839
A5A1,P4380,27.18228427,74.70784558
A5A1,P4385,26.18213615,73.70783542
A5A1,P4390,26.18251572,73.70741685
A5A1,P4395,26.18262748,73.70750572
A5A1,P4400,26.18267152,73.70752604
A5A1,P4405,26.18265225,73.70747295
A5A1,P1605,27.206344,74.556078
A5A1,P4410,26.18302209,73.70706513
A5A1,P4415,26.18277166,73.70703072
A5A1,P4420,27.18284759,74.70697998
A5A1,P4425,27.18259216,74.70696615
A5A1,P4430,26.18042104,73.70811933
A5A1,P4435,27.18004298,74.7080936
A5A1,P4440,27.1792141,74.70808454
A5A1,P4445,27.1791356,74.70817765
A5A1,P4450,27.17837947,74.70769352
A5A1,P4455,26.17831409,73.70755967
A5A1,P1967,26.090905,73.745641
A5A1,P4460,27.17623408,74.70612998
A5A1,P4465,27.17605599,74.70603787
A5A1,P4470,27.17964026,74.7079692
A5A1,P4475,26.17970799,73.70797657
A5A1,P4480,26.303312,73.84541
A5A1,P4485,25.979977,73.532683
A5A1,P4490,26.989318,74.565436
A5A1,P4495,27.175011,74.356665
A5A1,P4500,26.325009,73.428379
A5A1,P4505,26.310176,73.412802
A5A1,3P200,25.974837,73.436884
A5A1,P4510,27.061852,74.780471
A5A1,P4515,26.354326,73.899431
A5A1,P4520,27.327646,74.877822
A5A1,P4525,27.285351,74.601011
A5A1,P4530,26.111323,73.414381
A5A1,P4535,27.236677,74.855194
A5A1,P4540,26.265372,73.912175
A5A1,027P4,26.969946,74.457081
A5A1,P1449,27.239921,74.568997
A5A1,3P256,26.940488,74.453868
A5A1,P4037,27.173044,74.634802
A5A1,P4038,27.224786,74.754799
A5A1,P4039,26.056687,73.475007
A5A1,P4040,26.02321,73.440116
A5A1,P4041,27.184641,74.399492
A5A1,P4042,26.123676,73.747278
A5A1,P4043,27.219918,74.755264
A5A1,P4044,27.136221,74.549332
A5A1,P1450,26.314141,73.945385
A5A1,P4046,27.211972,74.694657
