Distributor_code,Store_code,Partner_code,par_status,Updated_timestamp,Service_days
A101,P8331,F-P76,ACTIVE,11-08-2020,
A101,P8331,P-P20,ACTIVE,20-08-2020,W
A101,P8331,S-P13,INACTIVE,29-04-2020,
A101,P8331,S-P25,ACTIVE,12-08-2020,
A101,P8331,S-P32,ACTIVE,11-08-2020,
A101,P8332,D-P05,ACTIVE,18-08-2020,"M, T, W, Th, F, S"
A101,P8332,F-P67,INACTIVE,29-04-2020,
A101,P8332,P-P21,ACTIVE,11-08-2020,
A101,P8332,P-P22,ACTIVE,20-08-2020,W
A101,P8332,P-P57,INACTIVE,28-02-2020,
A101,P8332,S-P29,ACTIVE,12-08-2020,
A101,P8332,U-P40,ACTIVE,12-08-2020,
A101,P8333,F-P01,INACTIVE,29-04-2020,
A101,P8333,F-P27,ACTIVE,12-08-2020,
A101,P8333,F-P56,INACTIVE,29-04-2020,
A101,P8333,F-P63,ACTIVE,11-08-2020,
A101,P8333,P-P29,ACTIVE,20-08-2020,"Th, S"
A101,P8333,S-P55,ACTIVE,12-08-2020,
A101,P8333,U-P55,ACTIVE,12-08-2020,
A101,P8334,P-020,ACTIVE,12-08-2020,
A101,P8334,P-P29,ACTIVE,20-08-2020,Th
A101,P8334,P-P41,ACTIVE,12-08-2020,
A101,P8334,S-P23,ACTIVE,12-08-2020,
A101,P8334,S-P85,INACTIVE,29-04-2020,
A101,P8334,U-P10,ACTIVE,11-08-2020,
A101,P8334,U-P13,ACTIVE,11-08-2020,S
A101,P8335,F-P15,INACTIVE,29-04-2020,
A101,P8335,P3383,ACTIVE,11-08-2020,
A101,P8335,P-P10,ACTIVE,11-08-2020,
A101,P8335,P-P41,ACTIVE,20-08-2020,T
A101,P8335,P-P59,INACTIVE,29-04-2020,
A101,P8335,U-P15,INACTIVE,21-05-2018,
A101,P8335,U-P30,INACTIVE,27-04-2020,
A101,P8336,F-P12,INACTIVE,27-04-2020,
A101,P8336,F-P23,ACTIVE,12-08-2020,
A101,P8336,P1713,ACTIVE,20-08-2020,S
A101,P8336,P-P41,ACTIVE,11-08-2020,"M, Th"
A101,P8336,S-P31,ACTIVE,11-08-2020,
A101,P8336,U-P57,ACTIVE,12-08-2020,
A101,P8336,U-P58,ACTIVE,12-08-2020,
A101,P8337,F-P11,INACTIVE,29-04-2020,
A101,P8337,F-P14,INACTIVE,29-04-2020,
A101,P8337,F-P39,INACTIVE,29-04-2020,
A101,P8337,F-P64,INACTIVE,27-04-2020,
A101,P8337,P2108,ACTIVE,20-08-2020,W
A101,P8337,P-P22,ACTIVE,11-08-2020,M
A101,P8337,P-P42,ACTIVE,13-08-2020,"T, Th"
A101,P8340,F-P73,ACTIVE,12-08-2020,
A101,P8340,F-P95,ACTIVE,12-08-2020,
A101,P8340,P-P11,ACTIVE,12-08-2020,Th
A101,P8340,P-P33,ACTIVE,11-08-2020,M
A101,P8340,S-P17,ACTIVE,11-08-2020,
A101,P8340,S-P41,ACTIVE,12-08-2020,
A101,P8340,S-P61,ACTIVE,11-08-2020,
A101,P8341,D-P99,INACTIVE,27-04-2020,
A101,P8341,F-P32,ACTIVE,11-08-2020,
A101,P8341,F-P41,ACTIVE,12-08-2020,
A101,P8341,P502,ACTIVE,11-08-2020,
A101,P8341,P-P12,ACTIVE,12-08-2020,T
A101,P8341,S-P13,ACTIVE,12-08-2020,
A101,P8341,S-P42,INACTIVE,29-04-2020,
A101,P8342,D-P55,INACTIVE,27-04-2020,
A101,P8342,F-P64,INACTIVE,29-04-2020,
A101,P8342,P2187,INACTIVE,26-04-2020,
A101,P8342,P-P01,INACTIVE,29-04-2020,
A101,P8342,P-P29,ACTIVE,12-08-2020,
A101,P8342,P-P55,ACTIVE,12-08-2020,F
A101,P8342,U-P69,ACTIVE,11-08-2020,
A101,P8348,D-127,ACTIVE,20-08-2020,W
A101,P8348,D-P10,ACTIVE,12-08-2020,Th
A101,P8348,F-P24,ACTIVE,12-08-2020,
A101,P8348,P6899,ACTIVE,12-08-2020,
A101,P8348,P-P76,INACTIVE,29-04-2020,
A101,P8348,S-P40,ACTIVE,12-08-2020,
A101,P8348,U-P10,ACTIVE,12-08-2020,Su
A101,P8349,D-054,ACTIVE,20-08-2020,M
A101,P8349,F-P14,ACTIVE,12-08-2020,
A101,P8349,F-P31,ACTIVE,12-08-2020,
A101,P8349,F-P41,ACTIVE,12-08-2020,
A101,P8349,F-P49,INACTIVE,29-04-2020,
A101,P8349,S-P20,INACTIVE,27-04-2020,
A101,P8349,U-P41,ACTIVE,18-08-2020,"Th, F"
A101,P8354,D-P15,INACTIVE,29-04-2020,
A101,P8354,D-P50,INACTIVE,29-04-2020,
A101,P8354,F-P58,ACTIVE,12-08-2020,
A101,P8354,P5279,INACTIVE,20-08-2020,W
A101,P8354,P-P76,INACTIVE,29-04-2020,
A101,P8354,P-P78,INACTIVE,29-04-2020,
A101,P8354,S-P57,INACTIVE,29-04-2020,
A101,P8355,D-P58,ACTIVE,12-08-2020,T
A101,P8355,F-P48,INACTIVE,27-04-2020,
A101,P8355,F-P67,ACTIVE,12-08-2020,
A101,P8355,P6357,INACTIVE,20-08-2020,
A101,P8355,P-P55,ACTIVE,11-08-2020,
A101,P8355,S-P10,ACTIVE,12-08-2020,
A101,P8355,U-P14,INACTIVE,29-04-2020,
A101,P8356,D-P59,ACTIVE,12-08-2020,F
A101,P8356,D-P77,INACTIVE,29-04-2020,
A101,P8356,P3523,ACTIVE,12-08-2020,
A101,P8356,P510,INACTIVE,20-08-2020,
A101,P8356,P6372,INACTIVE,20-08-2020,
A101,P8356,P-P24,INACTIVE,27-04-2020,
A101,P8356,S-P57,INACTIVE,30-08-2019,
A101,P8357,D-P40,ACTIVE,14-08-2020,
A101,P8357,D-P58,INACTIVE,29-04-2020,
A101,P8357,F-P86,INACTIVE,27-04-2020,
A101,P8357,P3761,ACTIVE,11-08-2020,
A101,P8357,P5113,INACTIVE,20-08-2020,F
A101,P8357,P6378,INACTIVE,20-08-2020,
A101,P8357,P-P41,ACTIVE,12-08-2020,
A101,P8358,D-P58,INACTIVE,27-04-2020,
A101,P8358,P2821,ACTIVE,17-02-2020,"M, T, W, Th, F, S, Su"
A101,P8358,P2971,ACTIVE,12-08-2020,
A101,P8358,P5136,INACTIVE,20-08-2020,F
A101,P8358,P6384,INACTIVE,20-08-2020,
A101,P8358,P-P62,ACTIVE,11-08-2020,
A101,P8358,U-P23,ACTIVE,12-08-2020,
A101,P8359,D-P62,INACTIVE,30-03-2019,
A101,P8359,F-P19,ACTIVE,12-08-2020,
A101,P8359,P5138,INACTIVE,20-08-2020,S
A101,P8359,P6400,INACTIVE,20-08-2020,
A101,P8359,P-P58,INACTIVE,29-04-2020,
A101,P8359,U-P23,ACTIVE,11-08-2020,
A101,P8359,U-P83,ACTIVE,12-08-2020,
A101,P8360,D-P16,INACTIVE,29-04-2020,
A101,P8360,F-P02,ACTIVE,19-08-2020,"M, T, W, Th, F, S"
A101,P8360,F-P90,INACTIVE,29-04-2020,
A101,P8360,P3401,ACTIVE,11-08-2020,
A101,P8360,P3559,ACTIVE,11-08-2020,
A101,P8360,P5161,INACTIVE,20-08-2020,F
A101,P8360,P6406,INACTIVE,20-08-2020,
A101,P8361,D-P19,ACTIVE,14-08-2020,F
A101,P8361,F-P10,ACTIVE,19-08-2020,"M, T, W, Th, F, S"
A101,P8361,F-P26,ACTIVE,12-08-2020,
A101,P8361,P517,INACTIVE,20-08-2020,
A101,P8361,P6430,INACTIVE,20-08-2020,
A101,P8361,P-P60,INACTIVE,29-04-2020,
A101,P8361,U-P10,INACTIVE,29-04-2020,
A101,P8362,D-P15,INACTIVE,29-04-2020,
A101,P8362,D-P18,ACTIVE,12-08-2020,M
A101,P8362,D-P21,INACTIVE,27-04-2020,
A101,P8362,P5171,INACTIVE,20-08-2020,S
A101,P8362,P6435,INACTIVE,20-08-2020,
A101,P8362,P-P07,ACTIVE,19-08-2020,"M, T, W, Th, F, S"
A101,P8362,P-P75,INACTIVE,29-04-2020,
A101,P8363,D-P55,ACTIVE,11-08-2020,
A101,P8363,F-P11,ACTIVE,12-08-2020,
A101,P8363,P5179,INACTIVE,20-08-2020,F
A101,P8363,P6437,INACTIVE,20-08-2020,
A101,P8363,P-P55,ACTIVE,19-08-2020,"M, T, W, Th, F, S"
A101,P8363,U-P19,INACTIVE,27-04-2020,
A101,P8363,U-P63,ACTIVE,11-08-2020,
A101,P8364,D-P48,INACTIVE,29-04-2020,
A101,P8364,P5184,INACTIVE,20-08-2020,F
A101,P8364,P6442,INACTIVE,20-08-2020,T
A101,P8364,P-P10,ACTIVE,11-08-2020,
A101,P8364,S-P20,ACTIVE,11-08-2020,
A101,P8364,U-P10,ACTIVE,19-08-2020,"M, T, W, Th, F, S"
A101,P8364,U-P93,INACTIVE,29-04-2020,
A101,P8365,F-P78,INACTIVE,29-04-2020,
A101,P8365,P3374,ACTIVE,11-08-2020,
A101,P8365,P5193,INACTIVE,20-08-2020,W
A101,P8365,P6445,ACTIVE,20-08-2020,
A101,P8365,P-P57,INACTIVE,30-08-2019,
A101,P8365,S-P40,ACTIVE,12-08-2020,
A101,P8365,U-P16,ACTIVE,19-08-2020,"M, T, W, Th, F, S"
A101,P8366,D-P17,INACTIVE,27-04-2020,
A101,P8366,D-P92,ACTIVE,12-08-2020,T
A101,P8366,P5210,INACTIVE,20-08-2020,T
A101,P8366,P6447,INACTIVE,20-08-2020,
A101,P8366,P-P11,ACTIVE,12-08-2020,
A101,P8366,P-P57,ACTIVE,12-08-2020,
A101,P8366,S-P11,ACTIVE,12-08-2020,
A101,P8367,D-P97,ACTIVE,17-08-2020,S
A101,P8367,F-165,ACTIVE,17-08-2020,T
A101,P8367,F-P42,INACTIVE,27-04-2020,
A101,P8367,P5239,INACTIVE,20-08-2020,W
A101,P8367,P6453,INACTIVE,20-08-2020,W
A101,P8367,P-P11,INACTIVE,07-08-2019,
A101,P8367,U-P71,ACTIVE,12-08-2020,
A101,P8368,F-P57,ACTIVE,12-08-2020,
A101,P8368,P5241,INACTIVE,20-08-2020,W
A101,P8368,P6456,ACTIVE,20-08-2020,
A101,P8368,P7496,INACTIVE,29-04-2020,
A101,P8368,P-P22,INACTIVE,27-04-2020,
A101,P8368,S-P12,INACTIVE,29-04-2020,
A101,P8368,U-P14,INACTIVE,29-04-2020,
A101,P8369,F-P34,ACTIVE,11-08-2020,
A101,P8369,P3532,ACTIVE,11-08-2020,
A101,P8369,P5256,INACTIVE,20-08-2020,Th
A101,P8369,P646,INACTIVE,20-08-2020,
A101,P8369,P-P10,ACTIVE,12-08-2020,
A101,P8369,P-P40,ACTIVE,12-08-2020,
A101,P8369,U-P10,ACTIVE,12-08-2020,
A101,P8370,F-P27,ACTIVE,12-08-2020,
A101,P8370,F-P30,ACTIVE,11-08-2020,
A101,P8370,P1627,INACTIVE,26-04-2020,
A101,P8370,P3647,ACTIVE,11-08-2020,
A101,P8370,P5264,INACTIVE,20-08-2020,W
A101,P8370,P6465,INACTIVE,20-08-2020,F
A101,P8371,D-P10,ACTIVE,12-08-2020,Su
A101,P8371,P-304,INACTIVE,27-04-2020,
A101,P8371,P5270,INACTIVE,20-08-2020,F
A101,P8371,P656,INACTIVE,20-08-2020,
A101,P8371,P-P04,INACTIVE,29-04-2020,
A101,P8371,P-P10,ACTIVE,17-08-2020,F
A101,P8371,S-P90,ACTIVE,12-08-2020,
A101,P8372,P2617,ACTIVE,12-08-2020,
A101,P8372,P5280,INACTIVE,20-08-2020,F
A101,P8372,P663,INACTIVE,20-08-2020,
A101,P8372,S-P29,ACTIVE,12-08-2020,
A101,P8372,S-P57,ACTIVE,12-08-2020,
A101,P8372,S-P58,ACTIVE,12-08-2020,
A101,P8372,U-P18,INACTIVE,27-04-2020,
A101,P8373,D-P11,INACTIVE,29-04-2020,
A101,P8373,D-P59,INACTIVE,27-04-2020,
A101,P8373,D-P91,INACTIVE,27-04-2020,
A101,P8373,P5283,INACTIVE,20-08-2020,F
A101,P8373,P677,INACTIVE,20-08-2020,
A101,P8373,P-P11,INACTIVE,29-04-2020,
A101,P8373,U-P12,INACTIVE,29-04-2020,
A101,P8374,P2197,INACTIVE,26-04-2020,
A101,P8374,P5285,INACTIVE,20-08-2020,Th
A101,P8374,P687,INACTIVE,20-08-2020,
A101,P8374,P-P13,ACTIVE,11-08-2020,M
A101,P8374,S-P16,ACTIVE,12-08-2020,
A101,P8374,U-P31,ACTIVE,11-08-2020,
A101,P8374,U-P60,ACTIVE,12-08-2020,
A101,P8375,P3169,ACTIVE,11-08-2020,
A101,P8375,P5296,INACTIVE,20-08-2020,T
A101,P8375,P704,INACTIVE,20-08-2020,
A101,P8375,P7714,ACTIVE,12-08-2020,
A101,P8375,P-P47,ACTIVE,11-08-2020,
A101,P8375,P-P57,INACTIVE,30-08-2019,
A101,P8375,U-P40,ACTIVE,12-08-2020,
A101,P8376,D-P21,ACTIVE,11-08-2020,S
A101,P8376,F-P59,ACTIVE,12-08-2020,
A101,P8376,P1815,INACTIVE,22-02-2018,
A101,P8376,P5306,INACTIVE,20-08-2020,Th
A101,P8376,P721,INACTIVE,20-08-2020,
A101,P8376,P-P57,INACTIVE,29-04-2020,
A101,P8376,S-P46,ACTIVE,12-08-2020,
A101,P8377,F-P15,INACTIVE,29-04-2020,
A101,P8377,F-P80,INACTIVE,29-04-2020,
A101,P8377,P5336,INACTIVE,20-08-2020,S
A101,P8377,P745,INACTIVE,20-08-2020,
A101,P8377,P-P55,ACTIVE,11-08-2020,
A101,P8377,U-P28,ACTIVE,11-08-2020,
A101,P8377,U-P41,ACTIVE,12-08-2020,
A101,P8378,F-P12,INACTIVE,29-04-2020,
A101,P8378,P5341,INACTIVE,20-08-2020,S
A101,P8378,P762,INACTIVE,20-08-2020,
A101,P8378,S-P74,ACTIVE,12-08-2020,
A101,P8378,U-P10,INACTIVE,27-04-2020,
A101,P8378,U-P11,INACTIVE,27-04-2020,
A101,P8378,U-P41,ACTIVE,12-08-2020,
A101,P8379,D-P56,ACTIVE,19-08-2020,"W, Th"
A101,P8379,F-P95,INACTIVE,29-04-2020,
A101,P8379,P3211,ACTIVE,11-08-2020,
A101,P8379,P5347,INACTIVE,20-08-2020,F
A101,P8379,P770,INACTIVE,20-08-2020,
A101,P8379,P-P13,INACTIVE,27-04-2020,
A101,P8379,P-P56,ACTIVE,12-08-2020,
A101,P8380,D-128,ACTIVE,12-08-2020,
A101,P8380,D-P56,ACTIVE,19-08-2020,"W, Th, S"
A101,P8380,P5379,INACTIVE,20-08-2020,Th
A101,P8380,P7027,INACTIVE,27-04-2020,
A101,P8380,P772,INACTIVE,20-08-2020,
A101,P8380,P-P03,INACTIVE,06-08-2019,
A101,P8380,S-P10,INACTIVE,27-04-2020,
A101,P8381,D-P49,ACTIVE,14-08-2020,T
A101,P8381,D-P67,ACTIVE,12-08-2020,W
A101,P8381,P5397,INACTIVE,20-08-2020,W
A101,P8381,P798,INACTIVE,20-08-2020,M
A101,P8381,S-P16,ACTIVE,11-08-2020,
A101,P8381,S-P58,ACTIVE,12-08-2020,
A101,P8381,U-P44,ACTIVE,11-08-2020,
A101,P8382,F-P21,ACTIVE,12-08-2020,F
A101,P8382,F-P58,ACTIVE,12-08-2020,
A101,P8382,P5419,INACTIVE,20-08-2020,S
A101,P8382,P81,ACTIVE,20-08-2020,
A101,P8382,P-P25,ACTIVE,12-08-2020,
A101,P8382,P-P98,ACTIVE,12-08-2020,T
A101,P8382,U-P11,INACTIVE,27-04-2020,
A101,P8383,D-P40,ACTIVE,12-08-2020,
A101,P8383,F-P25,ACTIVE,12-08-2020,
A101,P8383,P5423,INACTIVE,20-08-2020,W
A101,P8383,P831,INACTIVE,20-08-2020,T
A101,P8383,P-P10,INACTIVE,29-04-2020,
A101,P8383,U-P10,INACTIVE,29-04-2020,
A101,P8383,U-P13,INACTIVE,27-04-2020,
A101,P8384,D-P15,INACTIVE,29-04-2020,
A101,P8384,F-P81,INACTIVE,29-04-2020,
A101,P8384,P2635,ACTIVE,12-08-2020,
A101,P8384,P5430,INACTIVE,20-08-2020,W
A101,P8384,P839,INACTIVE,20-08-2020,Th
A101,P8384,P-P11,INACTIVE,29-04-2020,
A101,P8384,P-P57,ACTIVE,12-08-2020,
A101,P8385,D-441,INACTIVE,27-04-2020,
A101,P8385,D-P41,ACTIVE,14-08-2020,Th
A101,P8385,P2839,ACTIVE,17-02-2020,"M, T, W, Th, F, S, Su"
A101,P8385,P5439,INACTIVE,20-08-2020,W
A101,P8385,P7052,INACTIVE,07-08-2019,
A101,P8385,P849,INACTIVE,20-08-2020,F
A101,P8385,P-P24,ACTIVE,12-08-2020,
A101,P8386,F-P88,ACTIVE,11-08-2020,
A101,P8386,P3245,ACTIVE,11-08-2020,
A101,P8386,P5441,INACTIVE,20-08-2020,T
A101,P8386,P854,ACTIVE,20-08-2020,
A101,P8386,S-P10,ACTIVE,11-08-2020,
A101,P8386,U-P27,ACTIVE,12-08-2020,
A101,P8386,U-P59,ACTIVE,12-08-2020,
A101,P8387,D-P56,ACTIVE,12-08-2020,Th
A101,P8387,D-P58,ACTIVE,12-08-2020,
A101,P8387,D-P94,INACTIVE,27-04-2020,
A101,P8387,P2770,ACTIVE,22-06-2020,"M, T, W, Th, F, S, Su"
A101,P8387,P5456,INACTIVE,20-08-2020,S
A101,P8387,P864,INACTIVE,20-08-2020,M
A101,P8387,P-P08,INACTIVE,29-04-2020,
A101,P8388,D-P55,ACTIVE,12-08-2020,
A101,P8388,P5467,INACTIVE,20-08-2020,Th
A101,P8388,P7034,ACTIVE,12-08-2020,
A101,P8388,P876,INACTIVE,20-08-2020,F
A101,P8388,P-P26,ACTIVE,12-08-2020,
A101,P8388,P-P28,ACTIVE,12-08-2020,
A101,P8388,S-P40,ACTIVE,12-08-2020,
A101,P8389,F-P23,ACTIVE,11-08-2020,
A101,P8389,F-P40,ACTIVE,12-08-2020,
A101,P8389,P5472,INACTIVE,20-08-2020,Th
A101,P8389,P878,INACTIVE,20-08-2020,W
A101,P8389,P-P19,ACTIVE,12-08-2020,
A101,P8389,S-P60,ACTIVE,11-08-2020,
A101,P8389,U-P71,ACTIVE,11-08-2020,
A101,P8390,D-P15,INACTIVE,29-04-2020,
A101,P8390,D-PO8,INACTIVE,29-04-2020,
A101,P8390,F-P05,INACTIVE,29-04-2020,
A101,P8390,P5487,INACTIVE,20-08-2020,T
A101,P8390,P7333,INACTIVE,27-04-2020,
A101,P8390,P882,INACTIVE,20-08-2020,S
A101,P8390,P-P11,INACTIVE,29-04-2020,
A101,P8391,F-P11,ACTIVE,12-08-2020,
A101,P8391,P5505,INACTIVE,20-08-2020,
A101,P8391,P885,INACTIVE,20-08-2020,W
A101,P8391,P-P00,ACTIVE,11-08-2020,
A101,P8391,P-P15,INACTIVE,29-04-2020,
A101,P8391,S-P57,INACTIVE,29-04-2020,
A101,P8391,U-P55,ACTIVE,11-08-2020,
A101,P8392,F-P23,ACTIVE,12-08-2020,
A101,P8392,P274,ACTIVE,11-08-2020,
A101,P8392,P5507,INACTIVE,20-08-2020,
A101,P8392,P7460,ACTIVE,12-08-2020,Th
A101,P8392,P933,INACTIVE,20-08-2020,F
A101,P8392,P-P56,INACTIVE,29-04-2020,
A101,P8392,S-P26,ACTIVE,12-08-2020,
A101,P8393,P5520,INACTIVE,20-08-2020,
A101,P8393,P7996,ACTIVE,19-08-2020,T
A101,P8393,P945,INACTIVE,20-08-2020,F
A101,P8393,P-P11,INACTIVE,29-04-2020,
A101,P8393,P-P14,INACTIVE,29-04-2020,
A101,P8393,S-P10,ACTIVE,12-08-2020,
A101,P8393,S-P16,INACTIVE,27-04-2020,
A101,P8394,F-P16,INACTIVE,29-04-2020,
A101,P8394,F-P83,ACTIVE,17-08-2020,Th
A101,P8394,P5531,INACTIVE,20-08-2020,
A101,P8394,P8811,ACTIVE,18-08-2020,M
A101,P8394,P9012,ACTIVE,11-08-2020,
A101,P8394,P963,INACTIVE,20-08-2020,Th
A101,P8394,U-P10,INACTIVE,27-04-2020,
A101,P8395,D-P14,INACTIVE,29-04-2020,
A101,P8395,D-P81,ACTIVE,19-08-2020,"T, W, Th"
A101,P8395,D-P98,INACTIVE,27-04-2020,
A101,P8395,P5539,INACTIVE,20-08-2020,
A101,P8395,P8849,ACTIVE,15-08-2020,Th
A101,P8395,P971,INACTIVE,20-08-2020,Th
A101,P8395,P-P98,INACTIVE,27-04-2020,
A101,P8396,F-562,INACTIVE,30-03-2019,
A101,P8396,F-P70,ACTIVE,19-08-2020,"T, W, Th"
A101,P8396,F-P77,ACTIVE,12-08-2020,
A101,P8396,P5541,INACTIVE,20-08-2020,
A101,P8396,P972,INACTIVE,20-08-2020,S
A101,P8396,P-P97,ACTIVE,12-08-2020,
A101,P8396,U-012,ACTIVE,12-08-2020,S
A101,P8397,D-P41,ACTIVE,11-08-2020,
A101,P8397,F-P28,ACTIVE,12-08-2020,
A101,P8397,P2895,ACTIVE,12-08-2020,"W, Th"
A101,P8397,P5542,INACTIVE,20-08-2020,
A101,P8397,P996,INACTIVE,20-08-2020,T
A101,P8397,P-P78,ACTIVE,11-08-2020,
A101,P8397,S-P11,INACTIVE,29-04-2020,
A101,P8398,D-105,INACTIVE,21-05-2018,
A101,P8398,P2922,ACTIVE,19-08-2020,
A101,P8398,P2993,ACTIVE,12-08-2020,
A101,P8398,P5553,INACTIVE,20-08-2020,
A101,P8398,P7089,INACTIVE,27-04-2020,
A101,P8398,P-P24,ACTIVE,12-08-2020,
A101,P8398,U-P14,INACTIVE,29-04-2020,
A101,P8399,D-P22,ACTIVE,16-08-2020,Th
A101,P8399,D-P53,INACTIVE,29-04-2020,
A101,P8399,D-P82,INACTIVE,29-04-2020,
A101,P8399,F-P65,INACTIVE,29-04-2020,
A101,P8399,P2983,ACTIVE,12-08-2020,Th
A101,P8399,P5556,INACTIVE,20-08-2020,
A101,P8399,U-P23,INACTIVE,27-04-2020,
A101,P8400,D-P23,ACTIVE,12-08-2020,W
A101,P8400,D-P56,INACTIVE,27-04-2020,
A101,P8400,P3007,ACTIVE,12-08-2020,M
A101,P8400,P5566,INACTIVE,20-08-2020,
A101,P8400,P-P26,ACTIVE,11-08-2020,
A101,P8400,P-P91,INACTIVE,29-04-2020,
A101,P8400,U-P14,INACTIVE,29-04-2020,
A101,P8401,D-P09,INACTIVE,29-04-2020,
A101,P8401,D-P24,ACTIVE,19-08-2020,W
A101,P8401,F-P13,INACTIVE,29-04-2020,
A101,P8401,P3342,ACTIVE,12-08-2020,S
A101,P8401,P5580,INACTIVE,20-08-2020,
A101,P8401,S-P10,ACTIVE,12-08-2020,
A101,P8401,U-P20,INACTIVE,27-04-2020,
A101,P8402,D-P25,ACTIVE,19-08-2020,"M, Th"
A101,P8402,D-P59,ACTIVE,12-08-2020,M
A101,P8402,F-P22,ACTIVE,12-08-2020,
A101,P8402,P3497,ACTIVE,19-08-2020,T
A101,P8402,P5586,INACTIVE,20-08-2020,
A101,P8402,S-P22,ACTIVE,12-08-2020,
A101,P8402,U-P20,ACTIVE,12-08-2020,
A101,P8403,D-P27,ACTIVE,19-08-2020,T
A101,P8403,D-P59,ACTIVE,12-08-2020,Th
A101,P8403,F-P23,ACTIVE,11-08-2020,
A101,P8403,P3498,ACTIVE,12-08-2020,F
A101,P8403,P3518,ACTIVE,11-08-2020,
A101,P8403,P559,INACTIVE,20-08-2020,
A101,P8403,P-P29,ACTIVE,11-08-2020,
A101,P8404,D-P12,INACTIVE,29-04-2020,
A101,P8404,D-P29,ACTIVE,12-08-2020,Th
A101,P8404,D-P71,ACTIVE,14-08-2020,M
A101,P8404,P3522,ACTIVE,12-08-2020,S
A101,P8404,P5617,INACTIVE,20-08-2020,
A101,P8404,S-P41,ACTIVE,12-08-2020,
A101,P8404,S-P56,INACTIVE,04-02-2019,
A101,P8405,D-P29,ACTIVE,19-08-2020,"M, Th"
A101,P8405,D-P41,ACTIVE,12-08-2020,
A101,P8405,F-P18,INACTIVE,27-04-2020,
A101,P8405,P3527,ACTIVE,13-08-2020,"T, Th"
A101,P8405,P-P49,INACTIVE,21-05-2018,
A101,P8405,S-P74,ACTIVE,12-08-2020,
A101,P8405,U-P40,ACTIVE,12-08-2020,
A101,P8406,D-P30,ACTIVE,18-08-2020,"M, Th"
A101,P8406,P2891,ACTIVE,12-08-2020,
A101,P8406,P3531,ACTIVE,16-08-2020,W
A101,P8406,P-P39,ACTIVE,11-08-2020,M
A101,P8406,U-P13,INACTIVE,29-04-2020,
A101,P8406,U-P64,ACTIVE,11-08-2020,
A101,P8406,U-P99,INACTIVE,27-04-2020,
A101,P8407,D-P40,ACTIVE,12-08-2020,"Th, S"
A101,P8407,F-P06,INACTIVE,14-01-2020,
A101,P8407,F-P25,ACTIVE,12-08-2020,
A101,P8407,P3535,ACTIVE,12-08-2020,W
A101,P8407,P-P12,INACTIVE,29-04-2020,
A101,P8407,S-P57,ACTIVE,12-08-2020,
A101,P8407,S-P63,ACTIVE,11-08-2020,
A101,P8408,D-P40,ACTIVE,18-08-2020,"M, Th"
A101,P8408,P-090,INACTIVE,27-04-2020,
A101,P8408,P3537,ACTIVE,14-08-2020,M
A101,P8408,S-P46,INACTIVE,11-08-2020,
A101,P8408,S-P63,ACTIVE,13-08-2020,
A101,P8408,U-P12,INACTIVE,29-04-2020,
A101,P8408,U-P23,ACTIVE,12-08-2020,
A101,P8409,D-P40,ACTIVE,12-08-2020,"Th, S"
A101,P8409,P3537,ACTIVE,12-08-2020,M
A101,P8409,P-P19,ACTIVE,11-08-2020,
A101,P8409,S-P83,ACTIVE,11-08-2020,
A101,P8409,U-P10,INACTIVE,27-04-2020,
A101,P8409,U-P26,ACTIVE,12-08-2020,
A101,P8409,U-P41,ACTIVE,12-08-2020,
A101,P8410,D-P40,ACTIVE,12-08-2020,"Th, S"
A101,P8410,F-P07,INACTIVE,06-08-2019,
A101,P8410,F-P27,ACTIVE,12-08-2020,
A101,P8410,F-P40,ACTIVE,12-08-2020,
A101,P8410,P3541,ACTIVE,12-08-2020,Th
A101,P8410,P-P15,ACTIVE,12-08-2020,
A101,P8410,S-P18,ACTIVE,12-08-2020,
A101,P8411,D-P40,ACTIVE,12-08-2020,Th
A101,P8411,P1925,ACTIVE,11-08-2020,
A101,P8411,P2657,ACTIVE,14-08-2020,
A101,P8411,P6984,ACTIVE,12-08-2020,S
A101,P8411,P-P16,INACTIVE,27-04-2020,
A101,P8411,S-P13,INACTIVE,27-04-2020,
A101,P8411,S-P58,ACTIVE,12-08-2020,
A101,P8412,D-P23,ACTIVE,13-08-2020,Th
A101,P8412,D-P40,ACTIVE,19-08-2020,"M, Th"
A101,P8412,P7777,ACTIVE,12-08-2020,
A101,P8412,P-P10,INACTIVE,27-04-2020,
A101,P8412,P-P52,INACTIVE,29-04-2020,
A101,P8412,S-P17,ACTIVE,12-08-2020,
A101,P8412,U-P30,ACTIVE,11-08-2020,
A101,P8413,D-P41,ACTIVE,12-08-2020,W
A101,P8413,D-P48,ACTIVE,12-08-2020,
A101,P8413,F-P01,INACTIVE,29-04-2020,
A101,P8413,F-P15,INACTIVE,29-04-2020,
A101,P8413,F-P40,ACTIVE,12-08-2020,
A101,P8413,U-P60,ACTIVE,12-08-2020,
A101,P8413,U-P84,INACTIVE,29-04-2020,
A101,P8414,D-P20,ACTIVE,18-08-2020,M
A101,P8414,D-P41,ACTIVE,18-08-2020,"Th, S"
A101,P8414,F-P28,ACTIVE,11-08-2020,
A101,P8414,P1041,INACTIVE,27-04-2020,
A101,P8414,P1095,INACTIVE,27-04-2020,
A101,P8414,P-P17,INACTIVE,27-04-2020,
A101,P8414,S-P17,ACTIVE,11-08-2020,
A101,P8415,D-P15,INACTIVE,29-04-2020,
